"","V1","V2"
"149",-7.23195568077857,-0.341330968878412
"150",-7.61422602339696,-0.361201128888644
"151",-1.46015648437511,-1.94998558499935
"152",-2.19816194514242,-3.59727721240477
"153",-7.58961206099596,3.27161809407993
"154",-0.910927227667265,3.01662786618625
"155",-6.6735599838034,-0.727255984802134
"156",-6.53566649874964,-0.217172919974066
"157",-0.37067773153503,1.66409213271338
"158",-2.07723358216433,3.75039016998519
"159",-0.809270855856361,3.99765126337363
"160",-4.14639694210679,-0.718411578777451
"161",-7.12984080227178,2.82891247048853
"162",-2.34336988815962,1.50140000174534
"163",-0.508904814455366,1.7753327896516
"164",-0.589628194000923,-0.235927294715203
"165",-7.53346707572326,-0.372332635647817
"166",-0.453346213944102,1.96079240304505
"167",-1.81838125001541,1.38163552102397
"168",-6.04046391627523,-0.0502356866629153
"169",-1.23555112689406,4.45881925807535
"170",-7.88649145895279,-0.41498656369828
"171",-5.08509363080319,0.419624719572145
"172",-7.41133177388812,3.1681628849908
"173",-2.07431557117571,1.11975529473617
"174",-3.17436332489711,-0.251814365344296
"175",0.214104816616415,5.78687517081287
"176",-5.58837711019171,0.476343840705846
"177",-2.66331886526203,0.159751263950496
"178",-7.93152659282469,-0.482264605885387
"179",-1.82613400957215,0.591059170698869
"180",-0.860679609481275,4.43360151855893
"181",7.53523032088701,-6.14148448020498
"182",5.2950290102093,-5.92920922440876
"183",1.39676091899216,-1.4469745380058
"184",5.79904752495003,-6.30934054079248
"185",0.972315977847924,1.31434443167666
"186",-0.0124330861389667,-2.55620554482489
"187",-0.104141269318978,-3.18380116509913
"188",6.64407720383378,-4.30653851266853
"189",7.49310106443605,-5.7772271714938
"190",-0.341136218583119,0.669843090250883
"191",6.74705015513024,-4.45571676236684
"192",5.96190469355754,-4.68718499742144
"193",0.238066744999026,-0.216322025861153
"194",-0.295218415303105,-1.84004617232327
"195",6.65163789319364,-3.33532916814263
"196",0.20572817538435,-0.607891903283064
"197",8.06426688457134,-5.34784540096716
"198",5.57153714459546,-4.61173442781422
"199",-0.930577447257411,-1.53551671377583
"200",6.99201855149464,-4.01379421144594
"201",5.673491396574,-4.2815979389481
"202",4.67793284382783,-4.77500779546866
"203",2.90645296080498,-0.212005642033963
"204",0.980865911638493,-1.51760852121158
"205",7.21277044554526,-4.98672696210379
"206",1.24282820400322,-3.25736474553419
"207",8.1499951700081,-5.2345126731084
"208",7.53483785007625,-5.8160600463537
"209",5.66722746788116,-5.33846670780209
"210",-1.61327129653301,5.76859959969532
"211",2.64485784783553,-2.25136642703659
"212",0.397664883009099,0.323299943387893
"213",1.38395862577049,-0.445745040186752
"214",2.82334233166136,-0.845314232373698
"215",3.9540822425278,-0.334499988745113
"216",5.55115756685765,3.29837863116057
"217",5.58686148890021,3.38849968133692
"218",5.73477097975754,3.44647511689083
"219",1.94970416208846,2.81160005349582
"220",0.723860309507161,-0.120344761520645
"221",4.19672965361078,1.47273795692771
"222",5.71988860503252,3.22407840176217
"223",2.52008053417576,1.05422238477725
"224",3.79153841363574,-0.076081035680696
"225",1.13217576400751,0.881233628167265
"226",3.16385415822766,-0.0956251655229492
"227",5.54498481999663,3.42587920052796
"228",5.06073691904143,3.67257154716085
"229",5.44354975362644,3.47924783342668
"230",4.1118186718045,1.41138365503638
"231",-2.03630262202558,-1.83862379276859
"232",-0.596611727910489,5.85308940167087
"233",-1.09454431996193,-4.45564958772424
"234",3.21357153117816,3.43665662349562
"235",2.76559245145079,1.93006216985849
"236",1.57131626611283,2.09200188686991
"237",5.71236373605677,2.56350441420964
"238",-0.681708712850527,-2.57507065263242
"239",2.45844612048159,1.81937843276716
"240",5.31893035105752,3.87920534621647
"241",4.47362642670782,1.54568676564406
"242",1.7526150820596,-1.99293581831095
"243",4.22162153729994,-1.09199908129495
"244",-0.0418287766585459,0.943019499726943
"245",1.58175327278551,1.71142114333751
"246",1.24408192792079,0.304774486871859
"247",3.27816452848844,0.237197122004906
"248",1.25689360044304,-0.348170611551017
"249",5.79231284472316,3.01610338415346
"250",-1.44822897628213,-2.76613003492721
"251",-0.943643921283317,-0.544875785367276
"252",3.0918863215434,-1.97400884889789
"253",-0.165463326618637,-4.23412300037792
"254",3.34659420134697,1.00349782456509
"255",3.32418258257953,1.67288210878466
"256",3.14612416898062,-0.486329162675869
"257",0.814088233393028,-4.07700780621315
"258",-2.16924597134222,3.10354800676554
"259",0.589037963408429,-3.05222862038039
"260",7.98965424530826,-5.76413056198812
"261",2.56617262604949,-3.81366635536448
"262",2.80608778502762,1.07211514474505
"263",6.33315067519253,-4.85675421104728
"264",0.745878474628956,-1.19456664308404
"265",3.6013748535669,-1.33396089844219
"266",5.46118945209723,-4.01570644198091
"267",2.99327240716275,0.0803155439726098
"268",0.600592419575853,-0.921926561147498
"269",0.496468468273385,-0.755965262897671
"270",0.596693812875531,-1.07173993200699
"271",0.702246002830304,1.74853157410427
"272",5.24009249915469,-5.30505321422665
"273",6.46503504524765,-4.686893092618
"274",6.64614271714947,-6.13936369169925
"275",1.88761588030024,0.810666908154829
"276",5.42939975146178,-5.29852691472454
"277",4.71962971509499,-5.7471075322845
"278",6.53420399968875,-3.98390749757443
"279",6.64296850036649,-6.03134183119671
"280",1.25906460858784,-1.25665276179553
"281",0.451057585465105,-2.26528499836266
"282",-0.0116224090835412,0.622149921615328
"283",-0.675753624031961,-1.10048923530209
"284",1.25800164040662,-2.47617705331034
"285",0.521825721280821,-0.262028697977271
"286",5.33994728703857,-5.10218599326474
"287",0.972484212873317,0.0461047248505884
"288",0.690678137255335,-1.23430373157298
"289",-0.646951399891641,-1.71061678482554
"290",4.90388964557835,-4.13237093806358
"291",5.96739824200603,-5.54536077634951
"292",0.124898844904819,-1.79595305370699
"293",6.25485552092156,-5.66129289065683
"294",1.53481984042852,-1.08789967620648
"295",7.63297370679859,-5.94646660994154
"296",6.94897014053905,-6.48601790585158
"297",0.777314872939952,-1.88597135312971
"298",-0.0739179501115354,-0.96411031474238
"299",0.19806389068639,-1.41976589592905
"300",2.04666487145946,-2.91308531725333
"301",4.36491355813629,-3.97742317567695
"302",0.651577335938004,-1.12948928820599
"303",5.18047320358672,-5.20484030608988
"304",2.03171892871408,-0.139872571934606
"305",2.18497849638744,0.0555428934304941
"306",6.87137155790271,-5.90477001392585
"307",5.58837234288172,-5.61560018259794
"308",1.65898182582967,0.44229262943432
"309",0.627538266376407,0.828927418886579
"310",0.313828978825531,0.115063801528819
"311",7.21765686414258,-5.85313363391148
"312",2.5494914163072,0.672757278371831
"313",0.549261245991221,1.00882770885776
"314",0.386785344515625,-0.89617426959255
"315",5.62859493400848,-5.99629468747003
"316",6.60497130682274,-5.63089183544605
"317",5.39994817669422,3.52479028488754
"318",5.50653188722289,-5.44519823017179
"319",5.68682201865337,-5.44673034677456
"320",1.02600252596768,-2.01094935451454
"321",2.13691770684271,-0.189277093580325
